actual_arrival_datetime,actual_departure_datetime,actual_fuel_consumption_gm_per_mile,actual_windspeed_kts,arrival_delay_seconds,service_id,station,station_call_id
2050-07-16 22:32,2050-07-16 23:00,658.44,6,158,NG_0,Ilesa,NG_0_205007162230
2050-07-16 23:10,2050-07-17 00:00,82.37,6,17,NG_0,Olupona,NG_0_205007162309
2050-07-17 00:16,2050-07-17 01:00,135.09,6,26,NG_0,Shagamu,NG_0_205007170016
2050-07-17 01:08,2050-07-17 02:00,67.18,6,12,NG_0,Lagos,NG_0_205007170108
2050-07-17 02:58,2050-07-17 04:00,476.69,6,85,NG_0,Yenagoa,NG_0_205007170257
2050-07-17 04:24,2050-07-17 05:00,186.07,6,36,NG_0,Nkpor,NG_0_205007170423
2050-07-17 07:05,2050-07-17 08:00,942.24,6,171,NG_0,Biu,NG_0_205007170702
2050-07-17 09:01,2050-07-17 10:00,445.0,6,82,NG_0,Gaya,NG_0_205007170859
2050-07-17 11:20,2050-07-17 12:00,565.14,6,106,NG_0,Argungu,NG_0_205007171119
2050-07-17 13:32,2050-07-17 14:00,672.45,6,121,NG_0,Ilesa,NG_0_205007171330
2050-07-17 14:10,2050-07-17 15:00,80.08,3,12,NG_0,Olupona,NG_0_205007171409
2050-07-17 15:16,2050-07-17 16:00,113.63,3,20,NG_0,Shagamu,NG_0_205007171516
2050-07-17 16:08,2050-07-17 17:00,64.62,3,10,NG_0,Lagos,NG_0_205007171608
2050-07-17 17:58,2050-07-17 19:00,441.05,6,80,NG_0,Yenagoa,NG_0_205007171757
2050-07-17 19:24,2050-07-17 20:00,171.34,6,38,NG_0,Nkpor,NG_0_205007171923
2050-07-17 22:05,2050-07-17 23:00,999.34,6,198,NG_0,Biu,NG_0_205007172202
2050-07-18 00:01,2050-07-18 01:00,458.91,6,93,NG_0,Gaya,NG_0_205007172359
2050-07-18 02:21,2050-07-18 03:00,559.0,6,125,NG_0,Argungu,NG_0_205007180219
2050-07-18 04:32,2050-07-18 05:00,686.46,6,151,NG_0,Ilesa,NG_0_205007180430
2050-07-18 05:10,2050-07-18 06:00,73.98,6,17,NG_0,Olupona,NG_0_205007180509
2050-07-18 06:16,2050-07-18 07:00,123.73,6,28,NG_0,Shagamu,NG_0_205007180616
2050-07-18 07:08,2050-07-18 08:00,63.98,6,14,NG_0,Lagos,NG_0_205007180708
2050-07-18 08:59,2050-07-18 10:00,436.59,6,100,NG_0,Yenagoa,NG_0_205007180857
2050-07-18 10:24,2050-07-18 11:00,193.44,6,41,NG_0,Nkpor,NG_0_205007181023
2050-07-18 13:06,2050-07-18 14:00,875.61,6,215,NG_0,Biu,NG_0_205007181302
2050-07-18 15:01,2050-07-18 16:00,417.19,6,112,NG_0,Gaya,NG_0_205007181459
2050-07-18 17:21,2050-07-18 18:00,663.43,6,148,NG_0,Argungu,NG_0_205007181719
2050-07-18 19:33,2050-07-18 20:00,714.48,6,169,NG_0,Ilesa,NG_0_205007181930
2050-07-18 20:10,2050-07-18 21:00,75.51,6,17,NG_0,Olupona,NG_0_205007182009
2050-07-18 21:16,2050-07-18 22:00,123.73,6,28,NG_0,Shagamu,NG_0_205007182116
2050-07-18 22:08,2050-07-18 23:00,57.58,6,15,NG_0,Lagos,NG_0_205007182208
2050-07-18 23:59,2050-07-19 01:00,449.96,6,101,NG_0,Yenagoa,NG_0_205007182357
2050-07-19 01:24,2050-07-19 02:00,169.49,6,42,NG_0,Nkpor,NG_0_205007190123
2050-07-19 04:06,2050-07-19 05:00,866.1,6,221,NG_0,Biu,NG_0_205007190402
2050-07-19 06:01,2050-07-19 07:00,431.1,6,111,NG_0,Gaya,NG_0_205007190559
2050-07-19 08:21,2050-07-19 09:00,645.0,6,142,NG_0,Argungu,NG_0_205007190819
2050-07-19 10:32,2050-07-19 11:00,672.45,6,160,NG_0,Ilesa,NG_0_205007191030
2050-07-19 11:10,2050-07-19 12:00,80.85,6,19,NG_0,Olupona,NG_0_205007191109
2050-07-19 12:16,2050-07-19 13:00,136.35,6,31,NG_0,Shagamu,NG_0_205007191216
2050-07-19 13:08,2050-07-19 14:00,59.5,6,15,NG_0,Lagos,NG_0_205007191308
2050-07-19 14:59,2050-07-19 16:00,436.59,6,100,NG_0,Yenagoa,NG_0_205007191457
2050-07-19 16:24,2050-07-19 17:00,169.49,6,41,NG_0,Nkpor,NG_0_205007191623
2050-07-19 19:05,2050-07-19 20:00,866.1,6,193,NG_0,Biu,NG_0_205007191902
2050-07-19 21:01,2050-07-19 22:00,463.55,6,97,NG_0,Gaya,NG_0_205007192059
2050-07-19 23:21,2050-07-20 00:00,657.28,6,145,NG_0,Argungu,NG_0_205007192319
2050-07-20 01:33,2050-07-20 02:00,651.43,6,165,NG_0,Ilesa,NG_0_205007200130
2050-07-20 02:10,2050-07-20 03:00,72.46,6,18,NG_0,Olupona,NG_0_205007200209
2050-07-20 03:16,2050-07-20 04:00,133.83,6,29,NG_0,Shagamu,NG_0_205007200316
2050-07-20 04:08,2050-07-20 05:00,60.78,6,15,NG_0,Lagos,NG_0_205007200408
2050-07-20 05:59,2050-07-20 07:00,436.59,6,99,NG_0,Yenagoa,NG_0_205007200557
2050-07-20 07:24,2050-07-20 08:00,186.07,6,37,NG_0,Nkpor,NG_0_205007200723
2050-07-20 10:05,2050-07-20 11:00,885.13,6,184,NG_0,Biu,NG_0_205007201002
2050-07-20 12:01,2050-07-20 13:00,445.0,6,87,NG_0,Gaya,NG_0_205007201159
2050-07-20 14:21,2050-07-20 15:00,663.43,6,112,NG_0,Argungu,NG_0_205007201419
2050-07-20 16:32,2050-07-20 17:00,749.5,6,140,NG_0,Ilesa,NG_0_205007201630
2050-07-20 17:10,2050-07-20 18:00,72.46,6,15,NG_0,Olupona,NG_0_205007201709
2050-07-20 18:16,2050-07-20 19:00,119.94,6,27,NG_0,Shagamu,NG_0_205007201816
2050-07-20 19:08,2050-07-20 20:00,58.22,6,12,NG_0,Lagos,NG_0_205007201908
2050-07-20 20:58,2050-07-20 22:00,481.14,6,94,NG_0,Yenagoa,NG_0_205007202057
2050-07-20 22:24,2050-07-20 23:00,173.18,6,38,NG_0,Nkpor,NG_0_205007202223
2050-07-21 01:05,2050-07-21 02:00,1008.86,6,195,NG_0,Biu,NG_0_205007210102
2050-07-21 03:01,2050-07-21 04:00,449.64,6,86,NG_0,Gaya,NG_0_205007210259
2050-07-21 05:21,2050-07-21 06:00,565.14,6,122,NG_0,Argungu,NG_0_205007210519
2050-07-21 07:32,2050-07-21 08:00,728.49,6,136,NG_0,Ilesa,NG_0_205007210730
2050-07-21 08:10,2050-07-21 09:00,82.37,6,14,NG_0,Olupona,NG_0_205007210809
2050-07-21 09:16,2050-07-21 10:00,117.41,6,23,NG_0,Shagamu,NG_0_205007210916
2050-07-21 10:08,2050-07-21 11:00,62.7,6,12,NG_0,Lagos,NG_0_205007211008
2050-07-21 11:58,2050-07-21 13:00,485.6,6,82,NG_0,Yenagoa,NG_0_205007211157
2050-07-21 13:24,2050-07-21 14:00,169.49,6,36,NG_0,Nkpor,NG_0_205007211323
2050-07-21 16:05,2050-07-21 17:00,866.1,6,193,NG_0,Biu,NG_0_205007211602
2050-07-21 18:01,2050-07-21 19:00,458.91,6,92,NG_0,Gaya,NG_0_205007211759
2050-07-21 20:21,2050-07-21 21:00,602.0,6,122,NG_0,Argungu,NG_0_205007212019
2050-07-21 22:32,2050-07-21 23:00,672.45,6,140,NG_0,Ilesa,NG_0_205007212230
2050-07-21 23:10,2050-07-22 00:00,82.37,6,16,NG_0,Olupona,NG_0_205007212309
2050-07-22 00:16,2050-07-22 01:00,135.09,6,28,NG_0,Shagamu,NG_0_205007220016
2050-07-22 01:08,2050-07-22 02:00,63.34,6,14,NG_0,Lagos,NG_0_205007220108
2050-07-22 02:59,2050-07-22 04:00,441.05,6,96,NG_0,Yenagoa,NG_0_205007220257
2050-07-22 04:24,2050-07-22 05:00,186.07,6,40,NG_0,Nkpor,NG_0_205007220423
2050-07-22 07:06,2050-07-22 08:00,999.34,6,208,NG_0,Biu,NG_0_205007220702
2050-07-22 09:01,2050-07-22 10:00,458.91,6,98,NG_0,Gaya,NG_0_205007220859
2050-07-22 11:21,2050-07-22 12:00,614.28,6,126,NG_0,Argungu,NG_0_205007221119
2050-07-22 13:32,2050-07-22 14:00,728.49,6,141,NG_0,Ilesa,NG_0_205007221330
2050-07-22 14:10,2050-07-22 15:00,68.64,6,16,NG_0,Olupona,NG_0_205007221409
2050-07-22 15:16,2050-07-22 16:00,113.63,6,26,NG_0,Shagamu,NG_0_205007221516
2050-07-22 16:08,2050-07-22 17:00,65.26,6,13,NG_0,Lagos,NG_0_205007221608
2050-07-22 17:58,2050-07-22 19:00,445.5,6,91,NG_0,Yenagoa,NG_0_205007221757
2050-07-22 19:24,2050-07-22 20:00,173.18,6,36,NG_0,Nkpor,NG_0_205007221923
2050-07-22 22:05,2050-07-22 23:00,1027.89,6,185,NG_0,Biu,NG_0_205007222202
2050-07-23 00:01,2050-07-23 01:00,500.63,6,89,NG_0,Gaya,NG_0_205007222359
2050-07-23 02:21,2050-07-23 03:00,608.14,6,116,NG_0,Argungu,NG_0_205007230219
2050-07-23 04:32,2050-07-23 05:00,735.49,6,138,NG_0,Ilesa,NG_0_205007230430
2050-07-23 05:10,2050-07-23 06:00,76.27,6,14,NG_0,Olupona,NG_0_205007230509
2050-07-23 06:16,2050-07-23 07:00,118.68,6,24,NG_0,Shagamu,NG_0_205007230616
2050-07-23 07:08,2050-07-23 08:00,69.74,6,12,NG_0,Lagos,NG_0_205007230708
2050-07-23 08:58,2050-07-23 10:00,467.78,6,85,NG_0,Yenagoa,NG_0_205007230857
2050-07-23 10:24,2050-07-23 11:00,167.65,6,34,NG_0,Nkpor,NG_0_205007231023
2050-07-23 15:01,2050-07-23 16:00,445.0,6,92,NG_0,Gaya,NG_0_205007231459
2050-07-23 17:21,2050-07-23 18:00,583.57,6,118,NG_0,Argungu,NG_0_205007231719
2050-07-23 19:32,2050-07-23 20:00,763.51,6,133,NG_0,Ilesa,NG_0_205007231930
2050-07-23 20:10,2050-07-23 21:00,73.98,6,14,NG_0,Olupona,NG_0_205007232009
2050-07-23 21:16,2050-07-23 22:00,137.61,6,25,NG_0,Shagamu,NG_0_205007232116
2050-07-23 22:08,2050-07-23 23:00,59.5,6,12,NG_0,Lagos,NG_0_205007232208
2050-07-23 23:58,2050-07-24 01:00,463.32,6,82,NG_0,Yenagoa,NG_0_205007232357
2050-07-24 01:24,2050-07-24 02:00,182.39,6,37,NG_0,Nkpor,NG_0_205007240123
2050-07-24 04:05,2050-07-24 05:00,942.24,6,199,NG_0,Biu,NG_0_205007240402
2050-07-24 06:01,2050-07-24 07:00,477.45,6,100,NG_0,Gaya,NG_0_205007240559
2050-07-24 08:21,2050-07-24 09:00,657.28,6,143,NG_0,Argungu,NG_0_205007240819
2050-07-24 10:33,2050-07-24 11:00,672.45,6,173,NG_0,Ilesa,NG_0_205007241030
2050-07-24 11:10,2050-07-24 12:00,68.64,6,19,NG_0,Olupona,NG_0_205007241109
2050-07-24 12:16,2050-07-24 13:00,121.2,6,27,NG_0,Shagamu,NG_0_205007241216
2050-07-24 14:58,2050-07-24 16:00,472.23,6,78,NG_0,Yenagoa,NG_0_205007241457
2050-07-24 16:24,2050-07-24 17:00,182.39,6,33,NG_0,Nkpor,NG_0_205007241623
2050-07-24 19:05,2050-07-24 20:00,904.17,6,171,NG_0,Biu,NG_0_205007241902
2050-07-24 21:01,2050-07-24 22:00,458.91,6,82,NG_0,Gaya,NG_0_205007242059
2050-07-24 23:20,2050-07-25 00:00,559.0,6,106,NG_0,Argungu,NG_0_205007242319
2050-07-25 01:32,2050-07-25 02:00,693.46,6,124,NG_0,Ilesa,NG_0_205007250130
2050-07-25 02:10,2050-07-25 03:00,74.74,6,13,NG_0,Olupona,NG_0_205007250209
2050-07-25 03:16,2050-07-25 04:00,130.04,3,21,NG_0,Shagamu,NG_0_205007250316
2050-07-25 04:08,2050-07-25 05:00,62.7,3,11,NG_0,Lagos,NG_0_205007250408
2050-07-25 05:58,2050-07-25 07:00,418.77,6,77,NG_0,Yenagoa,NG_0_205007250557
2050-07-25 07:24,2050-07-25 08:00,198.97,6,33,NG_0,Nkpor,NG_0_205007250723
2050-07-25 10:05,2050-07-25 11:00,913.68,6,172,NG_0,Biu,NG_0_205007251002
2050-07-25 12:01,2050-07-25 13:00,454.28,6,87,NG_0,Gaya,NG_0_205007251159
2050-07-25 14:20,2050-07-25 15:00,663.43,6,107,NG_0,Argungu,NG_0_205007251419
2050-07-25 16:32,2050-07-25 17:00,679.45,6,122,NG_0,Ilesa,NG_0_205007251630
2050-07-25 17:10,2050-07-25 18:00,68.64,6,14,NG_0,Olupona,NG_0_205007251709
2050-07-25 18:16,2050-07-25 19:00,130.04,6,25,NG_0,Shagamu,NG_0_205007251816
2050-07-25 19:08,2050-07-25 20:00,58.22,6,15,NG_0,Lagos,NG_0_205007251908
2050-07-25 20:59,2050-07-25 22:00,432.14,6,103,NG_0,Yenagoa,NG_0_205007252057
2050-07-25 22:24,2050-07-25 23:00,191.6,6,41,NG_0,Nkpor,NG_0_205007252223
2050-07-01 08:38,2050-07-01 09:00,337.67,0,115,IN_0,Pune,IN_0_205007010836
2050-07-01 11:42,2050-07-01 13:00,1626.39,0,490,IN_0,Sirsi,IN_0_205007011134
2050-07-01 18:40,2050-07-01 21:00,3366.8,0,1023,IN_0,Kheda,IN_0_205007011823
2050-07-01 23:13,2050-07-02 00:00,1338.03,0,403,IN_0,Sojat,IN_0_205007012307
2050-07-02 03:25,2050-07-02 05:00,2056.81,0,619,IN_0,Moga,IN_0_205007020315
2050-07-02 05:21,2050-07-02 06:00,231.41,0,66,IN_0,Patti,IN_0_205007020520
2050-07-02 11:14,2050-07-02 13:00,3325.93,0,945,IN_0,Jais,IN_0_205007021058
2050-07-02 16:41,2050-07-02 18:00,1947.9,0,664,IN_0,Adra,IN_0_205007021629
2050-07-03 03:15,2050-07-03 06:00,5768.06,0,1671,IN_0,Uran,IN_0_205007030247
2050-07-03 06:38,2050-07-03 07:00,360.18,0,115,IN_0,Pune,IN_0_205007030636
2050-07-03 09:42,2050-07-03 11:00,1658.28,0,490,IN_0,Sirsi,IN_0_205007030934
2050-07-03 16:40,2050-07-03 19:00,3133.46,0,1023,IN_0,Kheda,IN_0_205007031623
2050-07-03 21:13,2050-07-03 22:00,1206.85,0,403,IN_0,Sojat,IN_0_205007032107
2050-07-04 01:25,2050-07-04 03:00,1855.16,0,619,IN_0,Moga,IN_0_205007040115
2050-07-04 03:21,2050-07-04 04:00,199.27,0,66,IN_0,Patti,IN_0_205007040320
2050-07-04 09:14,2050-07-04 11:00,3325.93,0,945,IN_0,Jais,IN_0_205007040858
2050-07-04 14:41,2050-07-04 16:00,2250.9,0,664,IN_0,Adra,IN_0_205007041429
2050-07-05 01:15,2050-07-05 04:00,5169.49,0,1671,IN_0,Uran,IN_0_205007050047
2050-07-05 04:38,2050-07-05 05:00,408.95,0,115,IN_0,Pune,IN_0_205007050436
2050-07-05 07:42,2050-07-05 09:00,1674.22,0,490,IN_0,Sirsi,IN_0_205007050734
2050-07-05 14:40,2050-07-05 17:00,3166.79,0,1023,IN_0,Kheda,IN_0_205007051423
2050-07-05 19:15,2050-07-05 20:00,1390.51,0,518,IN_0,Sojat,IN_0_205007051907
2050-07-05 23:29,2050-07-06 01:00,2177.79,0,820,IN_0,Moga,IN_0_205007052315
2050-07-06 01:22,2050-07-06 02:00,197.12,0,85,IN_0,Patti,IN_0_205007060120
2050-07-06 07:24,2050-07-06 09:00,2925.58,3,1547,IN_0,Jais,IN_0_205007060658
2050-07-06 12:46,2050-07-06 14:00,1947.9,3,1020,IN_0,Adra,IN_0_205007061229
2050-07-06 23:35,2050-07-07 02:00,5223.9,3,2884,IN_0,Uran,IN_0_205007062247
2050-07-07 02:39,2050-07-07 03:00,382.69,3,198,IN_0,Pune,IN_0_205007070236
2050-07-07 05:47,2050-07-07 07:00,1626.39,3,795,IN_0,Sirsi,IN_0_205007070534
2050-07-07 12:42,2050-07-07 15:00,3300.13,0,1148,IN_0,Kheda,IN_0_205007071223
2050-07-07 17:16,2050-07-07 18:00,1338.03,0,569,IN_0,Sojat,IN_0_205007071707
2050-07-07 21:34,2050-07-07 23:00,1955.98,3,1111,IN_0,Moga,IN_0_205007072115
2050-07-07 23:22,2050-07-08 00:00,220.69,3,114,IN_0,Patti,IN_0_205007072320
2050-07-08 05:27,2050-07-08 07:00,2925.58,3,1742,IN_0,Jais,IN_0_205007080458
2050-07-08 10:43,2050-07-08 12:00,2185.97,0,829,IN_0,Adra,IN_0_205007081029
2050-07-08 21:16,2050-07-09 00:00,5931.31,0,1731,IN_0,Uran,IN_0_205007082047
2050-07-09 00:38,2050-07-09 01:00,360.18,0,115,IN_0,Pune,IN_0_205007090036
2050-07-09 03:42,2050-07-09 05:00,1498.83,0,490,IN_0,Sirsi,IN_0_205007090334
2050-07-09 10:40,2050-07-09 13:00,3533.47,0,1023,IN_0,Kheda,IN_0_205007091023
2050-07-09 15:13,2050-07-09 16:00,1233.09,0,403,IN_0,Sojat,IN_0_205007091507
2050-07-09 19:25,2050-07-09 21:00,1955.98,0,619,IN_0,Moga,IN_0_205007091915
2050-07-09 21:21,2050-07-09 22:00,201.41,0,66,IN_0,Patti,IN_0_205007092120
2050-07-10 03:14,2050-07-10 05:00,3141.15,0,945,IN_0,Jais,IN_0_205007100258
2050-07-10 08:41,2050-07-10 10:00,2207.62,0,664,IN_0,Adra,IN_0_205007100829
2050-07-10 19:15,2050-07-10 22:00,5604.81,0,1671,IN_0,Uran,IN_0_205007101847
2050-07-10 22:38,2050-07-10 23:00,371.43,0,115,IN_0,Pune,IN_0_205007102236
2050-07-11 01:42,2050-07-11 03:00,1674.22,0,490,IN_0,Sirsi,IN_0_205007110134
2050-07-11 08:40,2050-07-11 11:00,3433.47,0,1023,IN_0,Kheda,IN_0_205007110823
2050-07-11 13:13,2050-07-11 14:00,1324.92,0,403,IN_0,Sojat,IN_0_205007111307
2050-07-11 17:25,2050-07-11 19:00,1895.49,0,619,IN_0,Moga,IN_0_205007111715
2050-07-11 19:21,2050-07-11 20:00,220.69,0,66,IN_0,Patti,IN_0_205007111920
2050-07-12 01:14,2050-07-12 03:00,3356.72,0,945,IN_0,Jais,IN_0_205007120058
2050-07-12 06:41,2050-07-12 08:00,2250.9,0,664,IN_0,Adra,IN_0_205007120629
2050-07-12 17:15,2050-07-12 20:00,5006.24,0,1671,IN_0,Uran,IN_0_205007121647
2050-07-12 20:38,2050-07-12 21:00,352.67,0,115,IN_0,Pune,IN_0_205007122036
2050-07-12 23:42,2050-07-13 01:00,1450.99,0,490,IN_0,Sirsi,IN_0_205007122334
2050-07-13 06:40,2050-07-13 09:00,3033.45,0,1023,IN_0,Kheda,IN_0_205007130623
2050-07-13 11:13,2050-07-13 12:00,1377.39,0,403,IN_0,Sojat,IN_0_205007131107
2050-07-13 15:25,2050-07-13 17:00,2076.97,0,619,IN_0,Moga,IN_0_205007131515
2050-07-13 17:21,2050-07-13 18:00,199.27,0,66,IN_0,Patti,IN_0_205007131720
2050-07-13 23:14,2050-07-14 01:00,3202.75,0,945,IN_0,Jais,IN_0_205007132258
2050-07-14 04:41,2050-07-14 06:00,2077.76,0,664,IN_0,Adra,IN_0_205007140429
2050-07-14 15:15,2050-07-14 18:00,5822.47,0,1671,IN_0,Uran,IN_0_205007141447
2050-07-14 18:38,2050-07-14 19:00,367.68,0,115,IN_0,Pune,IN_0_205007141836
2050-07-14 21:42,2050-07-14 23:00,1562.61,0,490,IN_0,Sirsi,IN_0_205007142134
2050-07-15 04:41,2050-07-15 07:00,3333.46,0,1080,IN_0,Kheda,IN_0_205007150423
2050-07-15 09:13,2050-07-15 10:00,1324.92,0,403,IN_0,Sojat,IN_0_205007150907
2050-07-15 13:25,2050-07-15 15:00,2117.3,0,619,IN_0,Moga,IN_0_205007151315
2050-07-15 15:21,2050-07-15 16:00,218.55,0,66,IN_0,Patti,IN_0_205007151520
2050-07-15 21:14,2050-07-15 23:00,2925.58,0,945,IN_0,Jais,IN_0_205007152058
2050-07-16 02:41,2050-07-16 04:00,2272.55,0,664,IN_0,Adra,IN_0_205007160229
2050-07-16 13:15,2050-07-16 16:00,5387.15,0,1671,IN_0,Uran,IN_0_205007161247
2050-07-16 16:38,2050-07-16 17:00,356.43,0,115,IN_0,Pune,IN_0_205007161636
2050-07-16 19:42,2050-07-16 21:00,1482.88,0,490,IN_0,Sirsi,IN_0_205007161934
2050-07-17 02:40,2050-07-17 05:00,3133.46,0,1023,IN_0,Kheda,IN_0_205007170223
2050-07-17 07:13,2050-07-17 08:00,1364.27,0,403,IN_0,Sojat,IN_0_205007170707
2050-07-17 11:25,2050-07-17 13:00,1935.82,0,619,IN_0,Moga,IN_0_205007171115
2050-07-17 13:21,2050-07-17 14:00,212.12,0,66,IN_0,Patti,IN_0_205007171320
2050-07-17 19:14,2050-07-17 21:00,2771.61,0,945,IN_0,Jais,IN_0_205007171858
2050-07-18 00:41,2050-07-18 02:00,2142.69,0,664,IN_0,Adra,IN_0_205007180029
2050-07-18 11:15,2050-07-18 14:00,5876.89,0,1671,IN_0,Uran,IN_0_205007181047
2050-07-18 14:38,2050-07-18 15:00,382.69,0,115,IN_0,Pune,IN_0_205007181436
2050-07-18 17:42,2050-07-18 19:00,1674.22,0,490,IN_0,Sirsi,IN_0_205007181734
2050-07-19 00:40,2050-07-19 03:00,3366.8,0,1023,IN_0,Kheda,IN_0_205007190023
2050-07-19 05:13,2050-07-19 06:00,1351.15,0,403,IN_0,Sojat,IN_0_205007190507
2050-07-19 09:25,2050-07-19 11:00,2056.81,0,619,IN_0,Moga,IN_0_205007190915
2050-07-19 11:21,2050-07-19 12:00,216.41,0,66,IN_0,Patti,IN_0_205007191120
2050-07-19 17:14,2050-07-19 19:00,3295.13,0,945,IN_0,Jais,IN_0_205007191658
2050-07-19 22:41,2050-07-20 00:00,2012.83,0,664,IN_0,Adra,IN_0_205007192229
2050-07-20 09:15,2050-07-20 12:00,5441.57,0,1671,IN_0,Uran,IN_0_205007200847
2050-07-20 12:38,2050-07-20 13:00,401.45,0,115,IN_0,Pune,IN_0_205007201236
2050-07-20 15:42,2050-07-20 17:00,1690.17,0,490,IN_0,Sirsi,IN_0_205007201534
2050-07-20 22:40,2050-07-21 01:00,3266.8,0,1023,IN_0,Kheda,IN_0_205007202223
2050-07-21 03:13,2050-07-21 04:00,1324.92,0,403,IN_0,Sojat,IN_0_205007210307
2050-07-21 07:25,2050-07-21 09:00,1955.98,0,619,IN_0,Moga,IN_0_205007210715
2050-07-21 09:21,2050-07-21 10:00,203.55,0,66,IN_0,Patti,IN_0_205007210920
2050-07-21 15:14,2050-07-21 17:00,3202.75,0,945,IN_0,Jais,IN_0_205007211458
2050-07-21 20:41,2050-07-21 22:00,2229.26,0,664,IN_0,Adra,IN_0_205007212029
2050-07-22 07:15,2050-07-22 10:00,5006.24,0,1671,IN_0,Uran,IN_0_205007220647
2050-07-22 10:38,2050-07-22 11:00,405.2,0,115,IN_0,Pune,IN_0_205007221036
2050-07-22 13:42,2050-07-22 15:00,1722.06,0,490,IN_0,Sirsi,IN_0_205007221334
2050-07-22 20:40,2050-07-22 23:00,3433.47,0,1023,IN_0,Kheda,IN_0_205007222023
2050-07-23 01:13,2050-07-23 02:00,1324.92,0,403,IN_0,Sojat,IN_0_205007230107
2050-07-23 05:25,2050-07-23 07:00,1814.83,0,619,IN_0,Moga,IN_0_205007230515
2050-07-23 07:21,2050-07-23 08:00,220.69,0,66,IN_0,Patti,IN_0_205007230720
2050-07-23 13:14,2050-07-23 15:00,3264.34,0,945,IN_0,Jais,IN_0_205007231258
2050-07-23 18:41,2050-07-23 20:00,2185.97,0,664,IN_0,Adra,IN_0_205007231829
2050-07-24 05:15,2050-07-24 08:00,5550.4,0,1671,IN_0,Uran,IN_0_205007240447
2050-07-24 08:38,2050-07-24 09:00,397.7,0,115,IN_0,Pune,IN_0_205007240836
2050-07-24 11:42,2050-07-24 13:00,1562.61,0,490,IN_0,Sirsi,IN_0_205007241134
2050-07-24 18:40,2050-07-24 21:00,3200.13,0,1023,IN_0,Kheda,IN_0_205007241823
2050-07-24 23:13,2050-07-25 00:00,1219.97,0,403,IN_0,Sojat,IN_0_205007242307
2050-07-25 03:25,2050-07-25 05:00,1895.49,0,619,IN_0,Moga,IN_0_205007250315
2050-07-25 05:21,2050-07-25 06:00,207.84,0,66,IN_0,Patti,IN_0_205007250520
2050-07-25 11:14,2050-07-25 13:00,2771.61,0,945,IN_0,Jais,IN_0_205007251058
2050-07-25 16:41,2050-07-25 18:00,2077.76,0,664,IN_0,Adra,IN_0_205007251629
2050-07-01 16:07,2050-07-01 18:00,3222.46,0,79,CN_1,Tianfu,CN_1_205007011605
2050-07-01 19:04,2050-07-01 20:00,1220.55,0,27,CN_1,Laiwu,CN_1_205007011903
2050-07-01 20:10,2050-07-01 21:00,192.99,0,5,CN_1,Sishui,CN_1_205007012010
2050-07-01 21:05,2050-07-01 22:00,111.33,0,2,CN_1,Pingyi,CN_1_205007012105
2050-07-02 00:22,2050-07-02 02:00,2650.5,0,60,CN_1,Shaowu,CN_1_205007020021
2050-07-02 03:17,2050-07-02 04:00,1593.97,0,33,CN_1,Heyuan,CN_1_205007020316
2050-07-02 04:27,2050-07-02 05:00,518.18,0,12,CN_1,Foshan,CN_1_205007020427
2050-07-02 12:49,2050-07-02 16:00,8619.54,0,198,CN_1,Boli,CN_1_205007021245
2050-07-02 19:07,2050-07-02 21:00,3437.29,0,79,CN_1,Tianfu,CN_1_205007021905
2050-07-02 22:04,2050-07-02 23:00,1343.84,0,27,CN_1,Laiwu,CN_1_205007022203
2050-07-02 23:10,2050-07-03 00:00,226.55,0,5,CN_1,Sishui,CN_1_205007022310
2050-07-03 00:05,2050-07-03 01:00,109.15,0,2,CN_1,Pingyi,CN_1_205007030005
2050-07-03 03:22,2050-07-03 05:00,2623.17,0,71,CN_1,Shaowu,CN_1_205007030321
2050-07-03 06:17,2050-07-03 07:00,1593.97,0,38,CN_1,Heyuan,CN_1_205007030616
2050-07-03 07:27,2050-07-03 08:00,523.52,0,12,CN_1,Foshan,CN_1_205007030727
2050-07-03 15:49,2050-07-03 19:00,8709.32,0,246,CN_1,Boli,CN_1_205007031545
2050-07-03 22:07,2050-07-04 00:00,3759.54,0,106,CN_1,Tianfu,CN_1_205007032205
2050-07-04 01:04,2050-07-04 02:00,1146.58,0,37,CN_1,Laiwu,CN_1_205007040103
2050-07-04 02:10,2050-07-04 03:00,224.45,0,6,CN_1,Sishui,CN_1_205007040210
2050-07-04 03:05,2050-07-04 04:00,106.96,0,3,CN_1,Pingyi,CN_1_205007040305
2050-07-04 06:22,2050-07-04 08:00,2814.45,0,62,CN_1,Shaowu,CN_1_205007040621
2050-07-04 09:17,2050-07-04 10:00,1564.45,0,39,CN_1,Heyuan,CN_1_205007040916
2050-07-04 10:27,2050-07-04 11:00,480.78,0,16,CN_1,Foshan,CN_1_205007041027
2050-07-04 18:51,2050-07-04 22:00,8080.82,3,332,CN_1,Boli,CN_1_205007041845
2050-07-05 01:07,2050-07-05 03:00,3687.93,0,99,CN_1,Tianfu,CN_1_205007050105
2050-07-05 04:04,2050-07-05 05:00,1121.92,0,38,CN_1,Laiwu,CN_1_205007050403
2050-07-05 05:10,2050-07-05 06:00,190.89,0,6,CN_1,Sishui,CN_1_205007050510
2050-07-05 06:05,2050-07-05 07:00,109.15,0,4,CN_1,Pingyi,CN_1_205007050605
2050-07-05 09:23,2050-07-05 11:00,2951.07,0,90,CN_1,Shaowu,CN_1_205007050921
