forecast_windspeed_kts,scheduled_arrival_datetime,scheduled_departure_datetime,service_id,station,station_call_id
58,2050-07-25 10:26,2050-07-25 11:00,TR_0,Edremit,TR_0_205007251026
60,2050-07-25 11:06,2050-07-25 12:00,TR_0,Bergama,TR_0_205007251106
56,2050-07-25 14:30,2050-07-25 16:00,TR_0,Silvan,TR_0_205007251430
61,2050-07-25 16:11,2050-07-25 17:00,TR_0,Mardin,TR_0_205007251611
59,2050-07-25 17:35,2050-07-25 18:00,TR_0,Patnos,TR_0_205007251735
64,2050-07-25 19:31,2050-07-25 20:00,TR_0,Sungurlu,TR_0_205007251931
66,2050-07-25 20:25,2050-07-25 21:00,TR_0,Aksaray,TR_0_205007252025
66,2050-07-25 22:01,2050-07-25 23:00,TR_0,Mudanya,TR_0_205007252201
70,2050-07-25 23:08,2050-07-26 00:00,TR_0,Yakuplu,TR_0_205007252308
70,2050-07-26 00:26,2050-07-26 01:00,TR_0,Edremit,TR_0_205007260026
73,2050-07-26 01:06,2050-07-26 02:00,TR_0,Bergama,TR_0_205007260106
72,2050-07-26 04:30,2050-07-26 06:00,TR_0,Silvan,TR_0_205007260430
72,2050-07-26 06:11,2050-07-26 07:00,TR_0,Mardin,TR_0_205007260611
72,2050-07-26 07:35,2050-07-26 08:00,TR_0,Patnos,TR_0_205007260735
75,2050-07-26 09:31,2050-07-26 10:00,TR_0,Sungurlu,TR_0_205007260931
74,2050-07-26 10:25,2050-07-26 11:00,TR_0,Aksaray,TR_0_205007261025
73,2050-07-26 12:01,2050-07-26 13:00,TR_0,Mudanya,TR_0_205007261201
73,2050-07-26 13:08,2050-07-26 14:00,TR_0,Yakuplu,TR_0_205007261308
74,2050-07-26 14:26,2050-07-26 15:00,TR_0,Edremit,TR_0_205007261426
72,2050-07-26 15:06,2050-07-26 16:00,TR_0,Bergama,TR_0_205007261506
70,2050-07-26 18:30,2050-07-26 20:00,TR_0,Silvan,TR_0_205007261830
76,2050-07-26 20:11,2050-07-26 21:00,TR_0,Mardin,TR_0_205007262011
76,2050-07-26 21:35,2050-07-26 22:00,TR_0,Patnos,TR_0_205007262135
72,2050-07-26 23:31,2050-07-27 00:00,TR_0,Sungurlu,TR_0_205007262331
74,2050-07-27 00:25,2050-07-27 01:00,TR_0,Aksaray,TR_0_205007270025
73,2050-07-27 02:01,2050-07-27 03:00,TR_0,Mudanya,TR_0_205007270201
76,2050-07-27 03:08,2050-07-27 04:00,TR_0,Yakuplu,TR_0_205007270308
75,2050-07-27 04:26,2050-07-27 05:00,TR_0,Edremit,TR_0_205007270426
76,2050-07-27 05:06,2050-07-27 06:00,TR_0,Bergama,TR_0_205007270506
68,2050-07-27 08:30,2050-07-27 10:00,TR_0,Silvan,TR_0_205007270830
73,2050-07-27 10:11,2050-07-27 11:00,TR_0,Mardin,TR_0_205007271011
72,2050-07-27 11:35,2050-07-27 12:00,TR_0,Patnos,TR_0_205007271135
70,2050-07-27 13:31,2050-07-27 14:00,TR_0,Sungurlu,TR_0_205007271331
68,2050-07-27 14:25,2050-07-27 15:00,TR_0,Aksaray,TR_0_205007271425
66,2050-07-27 16:01,2050-07-27 17:00,TR_0,Mudanya,TR_0_205007271601
73,2050-07-27 17:08,2050-07-27 18:00,TR_0,Yakuplu,TR_0_205007271708
77,2050-07-27 18:26,2050-07-27 19:00,TR_0,Edremit,TR_0_205007271826
79,2050-07-27 19:06,2050-07-27 20:00,TR_0,Bergama,TR_0_205007271906
83,2050-07-27 22:30,2050-07-28 00:00,TR_0,Silvan,TR_0_205007272230
79,2050-07-28 00:11,2050-07-28 01:00,TR_0,Mardin,TR_0_205007280011
76,2050-07-28 01:35,2050-07-28 02:00,TR_0,Patnos,TR_0_205007280135
77,2050-07-28 03:31,2050-07-28 04:00,TR_0,Sungurlu,TR_0_205007280331
75,2050-07-28 04:25,2050-07-28 05:00,TR_0,Aksaray,TR_0_205007280425
79,2050-07-28 06:01,2050-07-28 07:00,TR_0,Mudanya,TR_0_205007280601
75,2050-07-28 07:08,2050-07-28 08:00,TR_0,Yakuplu,TR_0_205007280708
76,2050-07-28 08:26,2050-07-28 09:00,TR_0,Edremit,TR_0_205007280826
78,2050-07-28 09:06,2050-07-28 10:00,TR_0,Bergama,TR_0_205007280906
76,2050-07-28 12:30,2050-07-28 14:00,TR_0,Silvan,TR_0_205007281230
75,2050-07-28 14:11,2050-07-28 15:00,TR_0,Mardin,TR_0_205007281411
74,2050-07-28 15:35,2050-07-28 16:00,TR_0,Patnos,TR_0_205007281535
74,2050-07-28 17:31,2050-07-28 18:00,TR_0,Sungurlu,TR_0_205007281731
73,2050-07-28 18:25,2050-07-28 19:00,TR_0,Aksaray,TR_0_205007281825
77,2050-07-28 20:01,2050-07-28 21:00,TR_0,Mudanya,TR_0_205007282001
73,2050-07-28 21:08,2050-07-28 22:00,TR_0,Yakuplu,TR_0_205007282108
74,2050-07-28 22:26,2050-07-28 23:00,TR_0,Edremit,TR_0_205007282226
75,2050-07-28 23:06,2050-07-29 00:00,TR_0,Bergama,TR_0_205007282306
74,2050-07-29 02:30,2050-07-29 04:00,TR_0,Silvan,TR_0_205007290230
74,2050-07-29 04:11,2050-07-29 05:00,TR_0,Mardin,TR_0_205007290411
76,2050-07-29 05:35,2050-07-29 06:00,TR_0,Patnos,TR_0_205007290535
77,2050-07-29 07:31,2050-07-29 08:00,TR_0,Sungurlu,TR_0_205007290731
78,2050-07-29 08:25,2050-07-29 09:00,TR_0,Aksaray,TR_0_205007290825
75,2050-07-29 10:01,2050-07-29 11:00,TR_0,Mudanya,TR_0_205007291001
72,2050-07-29 11:08,2050-07-29 12:00,TR_0,Yakuplu,TR_0_205007291108
75,2050-07-29 12:26,2050-07-29 13:00,TR_0,Edremit,TR_0_205007291226
75,2050-07-29 13:06,2050-07-29 14:00,TR_0,Bergama,TR_0_205007291306
73,2050-07-29 16:30,2050-07-29 18:00,TR_0,Silvan,TR_0_205007291630
73,2050-07-29 18:11,2050-07-29 19:00,TR_0,Mardin,TR_0_205007291811
72,2050-07-29 19:35,2050-07-29 20:00,TR_0,Patnos,TR_0_205007291935
73,2050-07-29 21:31,2050-07-29 22:00,TR_0,Sungurlu,TR_0_205007292131
73,2050-07-29 22:25,2050-07-29 23:00,TR_0,Aksaray,TR_0_205007292225
70,2050-07-30 00:01,2050-07-30 01:00,TR_0,Mudanya,TR_0_205007300001
70,2050-07-30 01:08,2050-07-30 02:00,TR_0,Yakuplu,TR_0_205007300108
68,2050-07-30 02:26,2050-07-30 03:00,TR_0,Edremit,TR_0_205007300226
66,2050-07-30 03:06,2050-07-30 04:00,TR_0,Bergama,TR_0_205007300306
66,2050-07-30 06:30,2050-07-30 08:00,TR_0,Silvan,TR_0_205007300630
67,2050-07-30 08:11,2050-07-30 09:00,TR_0,Mardin,TR_0_205007300811
65,2050-07-30 09:35,2050-07-30 10:00,TR_0,Patnos,TR_0_205007300935
66,2050-07-30 11:31,2050-07-30 12:00,TR_0,Sungurlu,TR_0_205007301131
67,2050-07-30 12:25,2050-07-30 13:00,TR_0,Aksaray,TR_0_205007301225
62,2050-07-30 14:01,2050-07-30 15:00,TR_0,Mudanya,TR_0_205007301401
69,2050-07-30 15:08,2050-07-30 16:00,TR_0,Yakuplu,TR_0_205007301508
70,2050-07-30 16:26,2050-07-30 17:00,TR_0,Edremit,TR_0_205007301626
70,2050-07-30 17:06,2050-07-30 18:00,TR_0,Bergama,TR_0_205007301706
70,2050-07-30 20:30,2050-07-30 22:00,TR_0,Silvan,TR_0_205007302030
67,2050-07-30 22:11,2050-07-30 23:00,TR_0,Mardin,TR_0_205007302211
69,2050-07-30 23:35,2050-07-31 00:00,TR_0,Patnos,TR_0_205007302335
68,2050-07-31 01:31,2050-07-31 02:00,TR_0,Sungurlu,TR_0_205007310131
68,2050-07-31 02:25,2050-07-31 03:00,TR_0,Aksaray,TR_0_205007310225
67,2050-07-31 04:01,2050-07-31 05:00,TR_0,Mudanya,TR_0_205007310401
70,2050-07-31 05:08,2050-07-31 06:00,TR_0,Yakuplu,TR_0_205007310508
74,2050-07-31 06:26,2050-07-31 07:00,TR_0,Edremit,TR_0_205007310626
75,2050-07-31 07:06,2050-07-31 08:00,TR_0,Bergama,TR_0_205007310706
75,2050-07-31 10:30,2050-07-31 12:00,TR_0,Silvan,TR_0_205007311030
74,2050-07-31 12:11,2050-07-31 13:00,TR_0,Mardin,TR_0_205007311211
75,2050-07-31 13:35,2050-07-31 14:00,TR_0,Patnos,TR_0_205007311335
74,2050-07-31 15:31,2050-07-31 16:00,TR_0,Sungurlu,TR_0_205007311531
77,2050-07-31 16:25,2050-07-31 17:00,TR_0,Aksaray,TR_0_205007311625
80,2050-07-31 18:01,2050-07-31 19:00,TR_0,Mudanya,TR_0_205007311801
79,2050-07-31 19:08,2050-07-31 20:00,TR_0,Yakuplu,TR_0_205007311908
80,2050-07-31 20:26,2050-07-31 21:00,TR_0,Edremit,TR_0_205007312026
77,2050-07-31 21:06,2050-07-31 22:00,TR_0,Bergama,TR_0_205007312106
79,2050-08-01 00:30,2050-08-01 02:00,TR_0,Silvan,TR_0_205008010030
4,2050-07-01 17:59,2050-07-01 19:00,NG_0,Gaya,NG_0_205007011759
5,2050-07-01 20:19,2050-07-01 21:00,NG_0,Argungu,NG_0_205007012019
1,2050-07-01 22:30,2050-07-01 23:00,NG_0,Ilesa,NG_0_205007012230
2,2050-07-01 23:09,2050-07-02 00:00,NG_0,Olupona,NG_0_205007012309
1,2050-07-02 00:16,2050-07-02 01:00,NG_0,Shagamu,NG_0_205007020016
3,2050-07-02 01:08,2050-07-02 02:00,NG_0,Lagos,NG_0_205007020108
5,2050-07-02 02:57,2050-07-02 04:00,NG_0,Yenagoa,NG_0_205007020257
8,2050-07-02 04:23,2050-07-02 05:00,NG_0,Nkpor,NG_0_205007020423
10,2050-07-02 07:02,2050-07-02 08:00,NG_0,Biu,NG_0_205007020702
10,2050-07-02 08:59,2050-07-02 10:00,NG_0,Gaya,NG_0_205007020859
13,2050-07-02 11:19,2050-07-02 12:00,NG_0,Argungu,NG_0_205007021119
13,2050-07-02 13:30,2050-07-02 14:00,NG_0,Ilesa,NG_0_205007021330
12,2050-07-02 14:09,2050-07-02 15:00,NG_0,Olupona,NG_0_205007021409
13,2050-07-02 15:16,2050-07-02 16:00,NG_0,Shagamu,NG_0_205007021516
13,2050-07-02 16:08,2050-07-02 17:00,NG_0,Lagos,NG_0_205007021608
14,2050-07-02 17:57,2050-07-02 19:00,NG_0,Yenagoa,NG_0_205007021757
15,2050-07-02 19:23,2050-07-02 20:00,NG_0,Nkpor,NG_0_205007021923
21,2050-07-02 22:02,2050-07-02 23:00,NG_0,Biu,NG_0_205007022202
19,2050-07-02 23:59,2050-07-03 01:00,NG_0,Gaya,NG_0_205007022359
20,2050-07-03 02:19,2050-07-03 03:00,NG_0,Argungu,NG_0_205007030219
20,2050-07-03 04:30,2050-07-03 05:00,NG_0,Ilesa,NG_0_205007030430
20,2050-07-03 05:09,2050-07-03 06:00,NG_0,Olupona,NG_0_205007030509
28,2050-07-03 06:16,2050-07-03 07:00,NG_0,Shagamu,NG_0_205007030616
28,2050-07-03 07:08,2050-07-03 08:00,NG_0,Lagos,NG_0_205007030708
21,2050-07-03 08:57,2050-07-03 10:00,NG_0,Yenagoa,NG_0_205007030857
20,2050-07-03 10:23,2050-07-03 11:00,NG_0,Nkpor,NG_0_205007031023
20,2050-07-03 13:02,2050-07-03 14:00,NG_0,Biu,NG_0_205007031302
22,2050-07-03 14:59,2050-07-03 16:00,NG_0,Gaya,NG_0_205007031459
23,2050-07-03 17:19,2050-07-03 18:00,NG_0,Argungu,NG_0_205007031719
17,2050-07-03 19:30,2050-07-03 20:00,NG_0,Ilesa,NG_0_205007031930
19,2050-07-03 20:09,2050-07-03 21:00,NG_0,Olupona,NG_0_205007032009
20,2050-07-03 21:16,2050-07-03 22:00,NG_0,Shagamu,NG_0_205007032116
20,2050-07-03 22:08,2050-07-03 23:00,NG_0,Lagos,NG_0_205007032208
22,2050-07-03 23:57,2050-07-04 01:00,NG_0,Yenagoa,NG_0_205007032357
17,2050-07-04 01:23,2050-07-04 02:00,NG_0,Nkpor,NG_0_205007040123
18,2050-07-04 04:02,2050-07-04 05:00,NG_0,Biu,NG_0_205007040402
21,2050-07-04 05:59,2050-07-04 07:00,NG_0,Gaya,NG_0_205007040559
19,2050-07-04 08:19,2050-07-04 09:00,NG_0,Argungu,NG_0_205007040819
18,2050-07-04 10:30,2050-07-04 11:00,NG_0,Ilesa,NG_0_205007041030
22,2050-07-04 11:09,2050-07-04 12:00,NG_0,Olupona,NG_0_205007041109
16,2050-07-04 12:16,2050-07-04 13:00,NG_0,Shagamu,NG_0_205007041216
16,2050-07-04 13:08,2050-07-04 14:00,NG_0,Lagos,NG_0_205007041308
16,2050-07-04 14:57,2050-07-04 16:00,NG_0,Yenagoa,NG_0_205007041457
12,2050-07-04 16:23,2050-07-04 17:00,NG_0,Nkpor,NG_0_205007041623
14,2050-07-04 19:02,2050-07-04 20:00,NG_0,Biu,NG_0_205007041902
15,2050-07-04 20:59,2050-07-04 22:00,NG_0,Gaya,NG_0_205007042059
16,2050-07-04 23:19,2050-07-05 00:00,NG_0,Argungu,NG_0_205007042319
16,2050-07-05 01:30,2050-07-05 02:00,NG_0,Ilesa,NG_0_205007050130
14,2050-07-05 02:09,2050-07-05 03:00,NG_0,Olupona,NG_0_205007050209
13,2050-07-05 03:16,2050-07-05 04:00,NG_0,Shagamu,NG_0_205007050316
13,2050-07-05 04:08,2050-07-05 05:00,NG_0,Lagos,NG_0_205007050408
17,2050-07-05 05:57,2050-07-05 07:00,NG_0,Yenagoa,NG_0_205007050557
16,2050-07-05 07:23,2050-07-05 08:00,NG_0,Nkpor,NG_0_205007050723
15,2050-07-05 10:02,2050-07-05 11:00,NG_0,Biu,NG_0_205007051002
15,2050-07-05 11:59,2050-07-05 13:00,NG_0,Gaya,NG_0_205007051159
14,2050-07-05 14:19,2050-07-05 15:00,NG_0,Argungu,NG_0_205007051419
11,2050-07-05 16:30,2050-07-05 17:00,NG_0,Ilesa,NG_0_205007051630
15,2050-07-05 17:09,2050-07-05 18:00,NG_0,Olupona,NG_0_205007051709
14,2050-07-05 18:16,2050-07-05 19:00,NG_0,Shagamu,NG_0_205007051816
13,2050-07-05 19:08,2050-07-05 20:00,NG_0,Lagos,NG_0_205007051908
12,2050-07-05 20:57,2050-07-05 22:00,NG_0,Yenagoa,NG_0_205007052057
13,2050-07-05 22:23,2050-07-05 23:00,NG_0,Nkpor,NG_0_205007052223
14,2050-07-06 01:02,2050-07-06 02:00,NG_0,Biu,NG_0_205007060102
16,2050-07-06 02:59,2050-07-06 04:00,NG_0,Gaya,NG_0_205007060259
20,2050-07-06 05:19,2050-07-06 06:00,NG_0,Argungu,NG_0_205007060519
21,2050-07-06 07:30,2050-07-06 08:00,NG_0,Ilesa,NG_0_205007060730
18,2050-07-06 08:09,2050-07-06 09:00,NG_0,Olupona,NG_0_205007060809
27,2050-07-06 09:16,2050-07-06 10:00,NG_0,Shagamu,NG_0_205007060916
27,2050-07-06 10:08,2050-07-06 11:00,NG_0,Lagos,NG_0_205007061008
26,2050-07-06 11:57,2050-07-06 13:00,NG_0,Yenagoa,NG_0_205007061157
29,2050-07-06 13:23,2050-07-06 14:00,NG_0,Nkpor,NG_0_205007061323
30,2050-07-06 16:02,2050-07-06 17:00,NG_0,Biu,NG_0_205007061602
30,2050-07-06 17:59,2050-07-06 19:00,NG_0,Gaya,NG_0_205007061759
29,2050-07-06 20:19,2050-07-06 21:00,NG_0,Argungu,NG_0_205007062019
28,2050-07-06 22:30,2050-07-06 23:00,NG_0,Ilesa,NG_0_205007062230
28,2050-07-06 23:09,2050-07-07 00:00,NG_0,Olupona,NG_0_205007062309
27,2050-07-07 00:16,2050-07-07 01:00,NG_0,Shagamu,NG_0_205007070016
28,2050-07-07 01:08,2050-07-07 02:00,NG_0,Lagos,NG_0_205007070108
23,2050-07-07 02:57,2050-07-07 04:00,NG_0,Yenagoa,NG_0_205007070257
25,2050-07-07 04:23,2050-07-07 05:00,NG_0,Nkpor,NG_0_205007070423
27,2050-07-07 07:02,2050-07-07 08:00,NG_0,Biu,NG_0_205007070702
20,2050-07-07 08:59,2050-07-07 10:00,NG_0,Gaya,NG_0_205007070859
27,2050-07-07 11:19,2050-07-07 12:00,NG_0,Argungu,NG_0_205007071119
28,2050-07-07 13:30,2050-07-07 14:00,NG_0,Ilesa,NG_0_205007071330
26,2050-07-07 14:09,2050-07-07 15:00,NG_0,Olupona,NG_0_205007071409
26,2050-07-07 15:16,2050-07-07 16:00,NG_0,Shagamu,NG_0_205007071516
31,2050-07-07 16:08,2050-07-07 17:00,NG_0,Lagos,NG_0_205007071608
29,2050-07-07 17:57,2050-07-07 19:00,NG_0,Yenagoa,NG_0_205007071757
27,2050-07-07 19:23,2050-07-07 20:00,NG_0,Nkpor,NG_0_205007071923
20,2050-07-07 22:02,2050-07-07 23:00,NG_0,Biu,NG_0_205007072202
18,2050-07-07 23:59,2050-07-08 01:00,NG_0,Gaya,NG_0_205007072359
18,2050-07-08 02:19,2050-07-08 03:00,NG_0,Argungu,NG_0_205007080219
20,2050-07-08 04:30,2050-07-08 05:00,NG_0,Ilesa,NG_0_205007080430
19,2050-07-08 05:09,2050-07-08 06:00,NG_0,Olupona,NG_0_205007080509
19,2050-07-08 06:16,2050-07-08 07:00,NG_0,Shagamu,NG_0_205007080616
18,2050-07-08 07:08,2050-07-08 08:00,NG_0,Lagos,NG_0_205007080708
13,2050-07-08 08:57,2050-07-08 10:00,NG_0,Yenagoa,NG_0_205007080857
13,2050-07-08 10:23,2050-07-08 11:00,NG_0,Nkpor,NG_0_205007081023
18,2050-07-08 13:02,2050-07-08 14:00,NG_0,Biu,NG_0_205007081302
19,2050-07-08 14:59,2050-07-08 16:00,NG_0,Gaya,NG_0_205007081459
21,2050-07-08 17:19,2050-07-08 18:00,NG_0,Argungu,NG_0_205007081719
25,2050-07-08 19:30,2050-07-08 20:00,NG_0,Ilesa,NG_0_205007081930
25,2050-07-08 20:09,2050-07-08 21:00,NG_0,Olupona,NG_0_205007082009
25,2050-07-08 21:16,2050-07-08 22:00,NG_0,Shagamu,NG_0_205007082116
24,2050-07-08 22:08,2050-07-08 23:00,NG_0,Lagos,NG_0_205007082208
20,2050-07-08 23:57,2050-07-09 01:00,NG_0,Yenagoa,NG_0_205007082357
21,2050-07-09 01:23,2050-07-09 02:00,NG_0,Nkpor,NG_0_205007090123
27,2050-07-09 04:02,2050-07-09 05:00,NG_0,Biu,NG_0_205007090402
27,2050-07-09 05:59,2050-07-09 07:00,NG_0,Gaya,NG_0_205007090559
27,2050-07-09 08:19,2050-07-09 09:00,NG_0,Argungu,NG_0_205007090819
26,2050-07-09 10:30,2050-07-09 11:00,NG_0,Ilesa,NG_0_205007091030
26,2050-07-09 11:09,2050-07-09 12:00,NG_0,Olupona,NG_0_205007091109
26,2050-07-09 12:16,2050-07-09 13:00,NG_0,Shagamu,NG_0_205007091216
24,2050-07-09 13:08,2050-07-09 14:00,NG_0,Lagos,NG_0_205007091308
17,2050-07-09 14:57,2050-07-09 16:00,NG_0,Yenagoa,NG_0_205007091457
15,2050-07-09 16:23,2050-07-09 17:00,NG_0,Nkpor,NG_0_205007091623
14,2050-07-09 19:02,2050-07-09 20:00,NG_0,Biu,NG_0_205007091902
13,2050-07-09 20:59,2050-07-09 22:00,NG_0,Gaya,NG_0_205007092059
14,2050-07-09 23:19,2050-07-10 00:00,NG_0,Argungu,NG_0_205007092319
11,2050-07-10 01:30,2050-07-10 02:00,NG_0,Ilesa,NG_0_205007100130
13,2050-07-10 02:09,2050-07-10 03:00,NG_0,Olupona,NG_0_205007100209
15,2050-07-10 03:16,2050-07-10 04:00,NG_0,Shagamu,NG_0_205007100316
15,2050-07-10 04:08,2050-07-10 05:00,NG_0,Lagos,NG_0_205007100408
17,2050-07-10 05:57,2050-07-10 07:00,NG_0,Yenagoa,NG_0_205007100557
16,2050-07-10 07:23,2050-07-10 08:00,NG_0,Nkpor,NG_0_205007100723
16,2050-07-10 10:02,2050-07-10 11:00,NG_0,Biu,NG_0_205007101002
18,2050-07-10 11:59,2050-07-10 13:00,NG_0,Gaya,NG_0_205007101159
25,2050-07-10 14:19,2050-07-10 15:00,NG_0,Argungu,NG_0_205007101419
24,2050-07-10 16:30,2050-07-10 17:00,NG_0,Ilesa,NG_0_205007101630
26,2050-07-10 17:09,2050-07-10 18:00,NG_0,Olupona,NG_0_205007101709
26,2050-07-10 18:16,2050-07-10 19:00,NG_0,Shagamu,NG_0_205007101816
26,2050-07-10 19:08,2050-07-10 20:00,NG_0,Lagos,NG_0_205007101908
26,2050-07-10 20:57,2050-07-10 22:00,NG_0,Yenagoa,NG_0_205007102057
23,2050-07-10 22:23,2050-07-10 23:00,NG_0,Nkpor,NG_0_205007102223
25,2050-07-11 01:02,2050-07-11 02:00,NG_0,Biu,NG_0_205007110102
24,2050-07-11 02:59,2050-07-11 04:00,NG_0,Gaya,NG_0_205007110259
26,2050-07-11 05:19,2050-07-11 06:00,NG_0,Argungu,NG_0_205007110519
30,2050-07-11 07:30,2050-07-11 08:00,NG_0,Ilesa,NG_0_205007110730
32,2050-07-11 08:09,2050-07-11 09:00,NG_0,Olupona,NG_0_205007110809
33,2050-07-11 09:16,2050-07-11 10:00,NG_0,Shagamu,NG_0_205007110916
37,2050-07-11 10:08,2050-07-11 11:00,NG_0,Lagos,NG_0_205007111008
38,2050-07-11 11:57,2050-07-11 13:00,NG_0,Yenagoa,NG_0_205007111157
40,2050-07-11 13:23,2050-07-11 14:00,NG_0,Nkpor,NG_0_205007111323
41,2050-07-11 16:02,2050-07-11 17:00,NG_0,Biu,NG_0_205007111602
41,2050-07-11 17:59,2050-07-11 19:00,NG_0,Gaya,NG_0_205007111759
42,2050-07-11 20:19,2050-07-11 21:00,NG_0,Argungu,NG_0_205007112019
42,2050-07-11 22:30,2050-07-11 23:00,NG_0,Ilesa,NG_0_205007112230
43,2050-07-11 23:09,2050-07-12 00:00,NG_0,Olupona,NG_0_205007112309
38,2050-07-12 00:16,2050-07-12 01:00,NG_0,Shagamu,NG_0_205007120016
40,2050-07-12 01:08,2050-07-12 02:00,NG_0,Lagos,NG_0_205007120108
42,2050-07-12 02:57,2050-07-12 04:00,NG_0,Yenagoa,NG_0_205007120257
46,2050-07-12 04:23,2050-07-12 05:00,NG_0,Nkpor,NG_0_205007120423
43,2050-07-12 07:02,2050-07-12 08:00,NG_0,Biu,NG_0_205007120702
39,2050-07-12 08:59,2050-07-12 10:00,NG_0,Gaya,NG_0_205007120859
39,2050-07-12 11:19,2050-07-12 12:00,NG_0,Argungu,NG_0_205007121119
38,2050-07-12 13:30,2050-07-12 14:00,NG_0,Ilesa,NG_0_205007121330
37,2050-07-12 14:09,2050-07-12 15:00,NG_0,Olupona,NG_0_205007121409
38,2050-07-12 15:16,2050-07-12 16:00,NG_0,Shagamu,NG_0_205007121516
38,2050-07-12 16:08,2050-07-12 17:00,NG_0,Lagos,NG_0_205007121608
39,2050-07-12 17:57,2050-07-12 19:00,NG_0,Yenagoa,NG_0_205007121757
38,2050-07-12 19:23,2050-07-12 20:00,NG_0,Nkpor,NG_0_205007121923
41,2050-07-12 22:02,2050-07-12 23:00,NG_0,Biu,NG_0_205007122202
40,2050-07-12 23:59,2050-07-13 01:00,NG_0,Gaya,NG_0_205007122359
43,2050-07-13 02:19,2050-07-13 03:00,NG_0,Argungu,NG_0_205007130219
48,2050-07-13 04:30,2050-07-13 05:00,NG_0,Ilesa,NG_0_205007130430
50,2050-07-13 05:09,2050-07-13 06:00,NG_0,Olupona,NG_0_205007130509
37,2050-07-13 06:16,2050-07-13 07:00,NG_0,Shagamu,NG_0_205007130616
39,2050-07-13 07:08,2050-07-13 08:00,NG_0,Lagos,NG_0_205007130708
37,2050-07-13 08:57,2050-07-13 10:00,NG_0,Yenagoa,NG_0_205007130857
33,2050-07-13 10:23,2050-07-13 11:00,NG_0,Nkpor,NG_0_205007131023
35,2050-07-13 13:02,2050-07-13 14:00,NG_0,Biu,NG_0_205007131302
33,2050-07-13 14:59,2050-07-13 16:00,NG_0,Gaya,NG_0_205007131459
33,2050-07-13 17:19,2050-07-13 18:00,NG_0,Argungu,NG_0_205007131719
30,2050-07-13 19:30,2050-07-13 20:00,NG_0,Ilesa,NG_0_205007131930
30,2050-07-13 20:09,2050-07-13 21:00,NG_0,Olupona,NG_0_205007132009
29,2050-07-13 21:16,2050-07-13 22:00,NG_0,Shagamu,NG_0_205007132116
30,2050-07-13 22:08,2050-07-13 23:00,NG_0,Lagos,NG_0_205007132208
30,2050-07-13 23:57,2050-07-14 01:00,NG_0,Yenagoa,NG_0_205007132357
26,2050-07-14 01:23,2050-07-14 02:00,NG_0,Nkpor,NG_0_205007140123
33,2050-07-14 04:02,2050-07-14 05:00,NG_0,Biu,NG_0_205007140402
31,2050-07-14 05:59,2050-07-14 07:00,NG_0,Gaya,NG_0_205007140559
32,2050-07-14 08:19,2050-07-14 09:00,NG_0,Argungu,NG_0_205007140819
33,2050-07-14 10:30,2050-07-14 11:00,NG_0,Ilesa,NG_0_205007141030
31,2050-07-14 11:09,2050-07-14 12:00,NG_0,Olupona,NG_0_205007141109
29,2050-07-14 12:16,2050-07-14 13:00,NG_0,Shagamu,NG_0_205007141216
29,2050-07-14 13:08,2050-07-14 14:00,NG_0,Lagos,NG_0_205007141308
23,2050-07-14 14:57,2050-07-14 16:00,NG_0,Yenagoa,NG_0_205007141457
22,2050-07-14 16:23,2050-07-14 17:00,NG_0,Nkpor,NG_0_205007141623
22,2050-07-14 19:02,2050-07-14 20:00,NG_0,Biu,NG_0_205007141902
22,2050-07-14 20:59,2050-07-14 22:00,NG_0,Gaya,NG_0_205007142059
25,2050-07-14 23:19,2050-07-15 00:00,NG_0,Argungu,NG_0_205007142319
27,2050-07-15 01:30,2050-07-15 02:00,NG_0,Ilesa,NG_0_205007150130
27,2050-07-15 02:09,2050-07-15 03:00,NG_0,Olupona,NG_0_205007150209
32,2050-07-15 03:16,2050-07-15 04:00,NG_0,Shagamu,NG_0_205007150316
32,2050-07-15 04:08,2050-07-15 05:00,NG_0,Lagos,NG_0_205007150408
34,2050-07-15 05:57,2050-07-15 07:00,NG_0,Yenagoa,NG_0_205007150557
36,2050-07-15 07:23,2050-07-15 08:00,NG_0,Nkpor,NG_0_205007150723
37,2050-07-15 10:02,2050-07-15 11:00,NG_0,Biu,NG_0_205007151002
37,2050-07-15 11:59,2050-07-15 13:00,NG_0,Gaya,NG_0_205007151159
38,2050-07-15 14:19,2050-07-15 15:00,NG_0,Argungu,NG_0_205007151419
40,2050-07-15 16:30,2050-07-15 17:00,NG_0,Ilesa,NG_0_205007151630
45,2050-07-15 17:09,2050-07-15 18:00,NG_0,Olupona,NG_0_205007151709
46,2050-07-15 18:16,2050-07-15 19:00,NG_0,Shagamu,NG_0_205007151816
45,2050-07-15 19:08,2050-07-15 20:00,NG_0,Lagos,NG_0_205007151908
45,2050-07-15 20:57,2050-07-15 22:00,NG_0,Yenagoa,NG_0_205007152057
44,2050-07-15 22:23,2050-07-15 23:00,NG_0,Nkpor,NG_0_205007152223
47,2050-07-16 01:02,2050-07-16 02:00,NG_0,Biu,NG_0_205007160102
47,2050-07-16 02:59,2050-07-16 04:00,NG_0,Gaya,NG_0_205007160259
47,2050-07-16 05:19,2050-07-16 06:00,NG_0,Argungu,NG_0_205007160519
47,2050-07-16 07:30,2050-07-16 08:00,NG_0,Ilesa,NG_0_205007160730
45,2050-07-16 08:09,2050-07-16 09:00,NG_0,Olupona,NG_0_205007160809
